date,sales,week,month,quarter,year,day_of_year,sin_month,cos_month,sin_week,cos_week,sin_qtr,cos_qtr,is_holiday_season,is_q4,is_q1,is_summer,is_sep_oct,year_trend,year_trend_sq,fourier_sin_1,fourier_cos_1,fourier_sin_2,fourier_cos_2,fourier_sin_3,fourier_cos_3,lag_1,lag_2,lag_3,lag_4,lag_6,lag_8,lag_12,lag_16,lag_26,lag_52,rolling_4,rolling_std_4,rolling_8,rolling_std_8,rolling_12,rolling_std_12,rolling_26,rolling_std_26,rolling_52,rolling_std_52,ewm_4,ewm_8,ewm_12,momentum_4,momentum_8,yoy_ratio
2015-10-11,59648.75,41,10,4,2015,284,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.3333333333333333,0.1111111111111111,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186,0.868167691486717,-0.4962709536721089,120199.29,189743.66,163613.88,71132.95,122568.91,48514.04,37584.159999999996,39778.46,64858.72,172926.03,136172.445,51987.77106828262,107020.05374999999,50918.40545613143,97639.48916666668,45740.115582910876,90571.93769230769,45320.142946362575,89277.18134615384,50577.679821956066,134503.03634635592,119934.71483278465,110923.1022440935,38514.21999999999,37252.84999999999,1.871030123486691
2015-10-18,75150.67,42,10,4,2015,291,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.3333333333333333,0.1111111111111111,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353,0.6367278583821974,-0.7710886034432233,59648.75,120199.29,189743.66,163613.88,81685.07,58702.63,84483.35,85981.70999999999,44591.2,77353.15,133301.395,56865.20112257435,108411.89249999999,49214.36659085946,99478.205,43494.85141844901,90371.55423076924,45449.71458572958,87098.77211538462,49328.259469204364,104561.32180781355,106537.83375788505,103034.73894858135,-11484.199999999997,11134.71,0.44731929600187753
2015-10-25,121668.94,43,10,4,2015,298,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,-2.4492935982947064e-16,1.0,0,1,0,0,1,0.3333333333333333,0.1111111111111111,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,-0.6764484910524361,0.3230933755523487,-0.9463670908660069,75150.67,59648.75,120199.29,189743.66,71132.95,122568.91,110499.49,171348.38,56874.69,33609.37,111185.5925,58330.03367736289,110467.8975,47140.910416078135,98700.48166666667,43869.173416533915,91546.91846153846,44605.75293543626,87056.41673076923,49337.736224201864,92797.06108468813,99562.90847797134,98744.8815376101,-88463.21,16448.04,0.43449258368921717
2015-11-01,73391.26,44,11,4,2015,305,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911,-0.03224895228930312,-0.9994798672690922,121668.94,75150.67,59648.75,120199.29,163613.88,81685.07,82946.44,91525.42,72644.68,58847.270000000004,94166.9125,31555.069408408664,110355.40125,47108.970407993525,99631.26916666667,44259.036298578016,94039.00499999999,44400.6890713688,88749.87000000001,48977.21322873334,104345.81265081289,104475.35992752123,102271.66021451655,-68074.72,-899.9700000000012,1.7509185682444584
2015-11-08,130997.55,45,11,4,2015,312,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.7931896839451843,0.6089746507720486,-0.9660648215530205,-0.25829974943412287,-0.3834282907116399,-0.9235706501843539,73391.26,121668.94,75150.67,59648.75,189743.66,71132.95,48514.04,37584.159999999996,163264.66,124704.44,82464.905,27039.245283393113,109318.67499999999,47914.42831330243,98835.00416666665,44670.54280172736,94067.71961538462,44386.53874495332,89029.56211538463,48844.449335105935,91963.99159048773,97567.78216562,97828.52123822097,-46808.03,-8293.810000000012,2.1191202242686513
2015-11-15,229314.66999999998,46,11,4,2015,319,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.7142921172691032,0.699847677146407,-0.9997913581495419,-0.020426457585556834,-0.6851112019949128,-0.7284384949335707,130997.55,73391.26,121668.94,75150.67,120199.29,163613.88,58702.63,84483.35,34488.38,127543.81,100302.10500000001,30306.986228912585,116801.75,45723.39166894021,105708.62999999999,42517.6973536997,92826.67692307693,42797.04265320589,89150.58346153845,48942.27197056805,107577.41495429265,104996.61946234113,102931.44920820437,71348.8,59864.600000000006,1.0227687963636176
2015-11-22,251812.55,47,11,4,2015,326,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,0.2186258735439368,-0.8983536994820134,-0.43927284303378045,229314.66999999998,130997.55,73391.26,121668.94,59648.75,189743.66,122568.91,110499.49,54366.7,228321.78,138843.10499999998,65384.89316898436,125014.34875,59236.33928828854,119926.3,52681.274814253266,100319.99576923078,48807.9466284768,91107.71538461538,52419.01271221221,156272.31697257562,132622.85291571033,122375.02314713353,154164.0,65700.78999999998,1.7901439513214965
2015-11-29,156394.9,48,11,4,2015,333,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.5267547528105542,0.8500173118187018,-0.895501317943504,0.44505886078298396,-0.9956284932063293,-0.09340183893101002,251812.55,229314.66999999998,130997.55,73391.26,75150.67,120199.29,81685.07,82946.44,55476.54,116489.35,171379.0075,83782.17097203372,132772.96,71682.77235057225,130696.60333333333,65033.90040541087,107914.06692307693,56176.24484195522,91559.46096153845,53710.02938235284,194488.41018354538,159109.4522681894,142288.49012487484,130143.60999999999,62068.889999999985,0.5101981510480494
2015-12-06,148704.09,49,12,4,2015,340,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.42083100859565564,0.9071390534005044,-0.7635044855580851,0.6458025244087264,-0.9643784639967455,0.2645263279510712,156394.9,251812.55,229314.66999999998,130997.55,121668.94,59648.75,71132.95,48514.04,148173.78,83043.23,192129.91749999998,57616.20221343031,137297.41125,71917.6836610872,136922.42250000002,63472.70879654504,111795.54230769232,55893.91628054374,92326.8753846154,54354.43607311123,179251.00611012723,158506.21843080662,144458.707149365,83003.64,36195.61,0.7128825939881995
2015-12-13,162877.46,50,12,4,2015,347,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.30881248126625377,0.9511229423235357,-0.587437271616382,0.8092697028283593,-0.8086376511543116,0.5883070194512706,148704.09,156394.9,251812.55,229314.66999999998,73391.26,75150.67,163613.88,58702.63,99823.19,129938.29,196556.5525,51733.72858754231,148429.32875,64713.118112180804,143386.68416666667,60019.50079477332,111815.93884615385,55907.81728097773,93589.58423076922,54894.539617292,167032.23966607635,156327.96766838452,145111.84300325712,17706.539999999994,89055.34,1.5647065992013849
2015-12-20,139977.81,51,12,4,2015,354,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.19232150523909483,0.9813319716704275,-0.3774624838618108,0.9260248772451376,-0.5485105018003629,0.8361436655352441,162877.46,148704.09,156394.9,251812.55,130997.55,121668.94,189743.66,122568.91,39778.46,180021.83000000002,179947.25,48259.186731793015,159395.17750000002,57559.28812793528,143325.31583333333,59997.31125083777,114241.10307692307,56728.34804065294,94223.0298076923,55508.81410587796,165370.32779964583,157783.41040875422,147845.0149576773,-66437.20999999999,87726.79,1.3854409658615534
2015-12-27,247048.44,52,12,4,2015,361,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,1,1,0,0,0,0.3333333333333333,0.1111111111111111,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,-0.21757660514828095,0.9760432474496963,139977.81,162877.46,148704.09,156394.9,229314.66999999998,73391.26,120199.29,81685.07,85981.70999999999,94226.77,151988.565,9883.147847875454,161683.78624999998,56192.73576997772,139178.16166666665,58189.82057071558,118094.92423076922,54839.46727682456,93452.95249999998,54564.924347304965,155213.32067978752,153826.61031789728,146634.67569266356,-111834.73999999999,18308.869999999995,0.5234185765137455
2016-01-03,123794.29,53,1,1,2016,3,0.49999999999999994,0.8660254037844387,0.12053668025532314,0.992708874098054,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.051584366869408364,0.9986686402879997,0.10303137904317879,0.9946781061893646,0.1542040475626894,0.988039023376751,247048.44,139977.81,162877.46,148704.09,251812.55,130997.55,59648.75,71132.95,171348.38,158707.39,174651.95,49178.171995305005,183390.93375,50462.5982723246,149748.92416666666,65492.20254667862,124289.79846153845,59928.004086921,96391.83076923077,58575.53027923822,191947.36840787253,174542.572469568,162082.94756472143,90653.54000000001,173657.18,1.68431317342193
2016-01-10,49893.92,1,1,1,2016,10,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.17117705961019986,0.985240282501282,0.3373010691361842,0.9413968285264122,0.49346814167723735,0.8697638720650646,123794.29,247048.44,139977.81,162877.46,156394.9,229314.66999999998,75150.67,163613.88,91525.42,149154.08,168424.5,54813.51235624722,182490.52624999997,51582.83793627396,155094.38583333333,59843.909588552386,122460.795,59155.01692436698,95720.42499999999,58044.937816988364,164686.13704472352,163265.17636518046,156192.38472044078,-24909.800000000003,-7203.260000000009,0.9398055125221267
2016-01-17,36894.03,2,1,1,2016,17,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.2882906407095177,0.9575429528116719,0.5521013427459208,0.8337770129585915,0.7690308592589181,0.6392116531380588,49893.92,123794.29,247048.44,139977.81,148704.09,251812.55,121668.94,189743.66,37584.159999999996,32486.65,140178.615,81324.39583775439,160062.9325,65455.44618473142,152989.65666666665,63257.92106721104,120859.58346153845,60572.33486196983,93811.57576923075,57885.17970591238,118769.2502268341,138071.56383951692,139838.77442983692,-112983.54,-179420.75,0.2178059762092984
2016-01-24,19872.22,3,1,1,2016,24,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.4012289854475009,0.9159777842484877,0.7350336741329413,0.6780306024735382,0.945320046913132,0.3261441535642696,36894.03,49893.92,123794.29,247048.44,162877.46,156394.9,73391.26,120199.29,84483.35,50238.909999999996,114407.67,96353.63827472451,133198.1175,66515.03374477544,145925.08083333334,71296.76698863825,120833.04000000001,60610.42598851454,93896.33307692308,57796.78436794347,86019.16213610047,115587.66743068823,124001.12116724954,-103083.78,-214918.52,1.5464478485777526
2016-01-31,8891.17,4,1,1,2016,31,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.5083564379375122,0.8611467540480452,0.8755389928586302,0.4831474640149687,0.9995786855478958,-0.029025013321975237,19872.22,36894.03,49893.92,123794.29,139977.81,148704.09,130997.55,59648.75,110499.49,19169.87,57613.615,45800.98082452979,116132.7825,76480.25987610016,141465.16083333336,77638.43749075392,118347.99653846152,63419.81368895911,93312.35826923077,58396.841808265184,59560.38528166028,94317.56800161171,107981.28998445807,-227176.22,-136522.68,0.3815741623375113
2016-02-07,15023.650000000001,5,2,1,2016,38,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,0.9248025743285089,-0.38044736628785164,8891.17,19872.22,36894.03,49893.92,247048.44,162877.46,229314.66999999998,75150.67,82946.44,56874.26,28887.835,18133.7869767608,98656.1675,83615.64093217207,131289.62916666668,86617.65071465689,114439.98423076923,66954.8894299497,93114.69096153845,58669.487090944094,39292.699168996165,75333.92400122948,92736.65595228948,-114903.12,-139812.91999999998,2.966856843577814
2016-02-14,38653.55,6,2,1,2016,45,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.6990793005655562,0.7150441465537444,0.9997451236925734,0.022576263041545485,0.7306444969184916,-0.6827580970759147,15023.650000000001,8891.17,19872.22,36894.03,123794.29,139977.81,251812.55,121668.94,48514.04,60978.100000000006,20170.2675,12020.521017193721,80174.44125,83732.958002606,113432.04416666664,86660.74960620851,111827.56923076922,69509.20863674123,92309.87153846155,59458.12567526901,29585.079501397697,61931.640889831935,80780.80875767856,-34870.27,-147853.81,1.072156367397113
2016-02-21,78407.87,7,2,1,2016,52,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.7799125224167177,0.6258885343075018,0.9762766110869321,-0.21652708524481437,0.44216815196707204,-0.8969321743510065,38653.55,15023.650000000001,8891.17,19872.22,49893.92,247048.44,156394.9,73391.26,58702.63,17404.46,20610.1475,12840.72036835925,67508.90875,81013.82031951679,95668.79416666667,77028.44984089535,111448.31961538462,69894.30496180359,91880.55326923076,59768.57997206823,33212.46770083862,56758.73180319866,74299.69196837902,1759.520000000004,-101324.26,0.28542148738645046
2016-02-28,100031.42,8,2,1,2016,59,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.8494504794814806,0.527668345562516,0.8964562582905575,-0.44313223418263453,0.0966127018812031,-0.9953220513156602,78407.87,38653.55,15023.650000000001,8891.17,36894.03,123794.29,148704.09,130997.55,122568.91,22904.29,35244.06,31507.03047308818,46428.8375,38307.1467091219,89169.875,74693.70857234376,112206.21346153847,69404.60379830471,93053.69576923076,58870.02962303422,51290.62862050318,61569.651402490716,74931.71936259135,58535.649999999994,-168640.57,1.3160011859028482
2016-03-06,98725.54,9,3,1,2016,66,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.9066860720977985,0.4218060770826634,0.7648913904341225,-0.6441592666722685,-0.2614143985111562,-0.965226663665613,100031.42,78407.87,38653.55,15023.650000000001,19872.22,49893.92,162877.46,229314.66999999998,81685.07,46151.59,58029.1225,38316.09678972277,43458.478749999995,31823.849511848057,85113.81916666667,72454.92795853147,111339.38692307692,69410.74260713017,94536.9098076923,58033.636838925275,70786.94517230192,70116.71109083008,78793.21179281066,91140.25,-23762.869999999995,2.0149757971104094
2016-03-13,74226.42,10,3,1,2016,73,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.9507903724625832,0.3098349038318025,0.5891760872322963,-0.8080046647350754,-0.5856957398073508,-0.8105309990194823,98725.54,100031.42,78407.87,38653.55,8891.17,36894.03,139977.81,251812.55,71132.95,63875.16,78954.595,28633.290383696432,49562.431249999994,37424.72263552198,79767.82583333332,68451.72274343444,111994.78961538462,69199.66531246816,95547.9473076923,57630.72173242113,81962.38310338114,76474.22862620348,81859.72384112468,83701.88999999998,48831.619999999995,1.3840294559732098
2016-03-20,211314.12,11,3,1,2016,80,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.981124629771712,0.19337647441020586,0.37945284372454435,-0.925211078289358,-0.8343701235229538,-0.5512045872199277,74226.42,98725.54,100031.42,78407.87,15023.650000000001,19872.22,247048.44,156394.9,163613.88,53558.69,87847.8125,13434.037557892876,54228.979999999996,37943.3404346164,74288.54333333333,65773.17521511884,112113.76923076923,69129.2221077947,95747.01,57536.97634251533,78867.99786202869,75974.71559815812,80685.3693987017,35572.869999999995,37332.39,0.8384901110228008
2016-03-27,121254.49,12,3,1,2016,87,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,0,0,1,0,0,0.6666666666666666,0.4444444444444444,0.9972495210773451,0.07411742515094437,0.14782713347053048,-0.9890132145779883,-0.9753363880767837,-0.2207236509605022,211314.12,74226.42,98725.54,100031.42,38653.55,8891.17,123794.29,148704.09,189743.66,82715.58,121074.375,61319.43369584196,78159.2175,64356.13379583412,71310.68333333333,57533.256247674195,113948.39384615385,71153.96542140204,98780.76826923077,59397.794358543135,131846.44671721724,106050.13879857401,100782.10033757429,132906.25,191441.9,1.544391395681979
2016-04-03,217266.06,13,4,2,2016,94,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.9989315138848577,-0.046215046983708354,-0.09233133369539122,-0.9957283388645872,-0.9903973200352558,0.1382503109109819,121254.49,211314.12,74226.42,98725.54,78407.87,15023.650000000001,49893.92,162877.46,120199.29,46298.7,126380.1425,59790.85955105304,92204.63249999999,59128.11072727749,71099.03333333334,57326.93213332865,111314.19499999999,69483.87221703776,99521.90115384616,59433.83405402273,127609.66403033034,109428.8835100026,103931.6987574071,21223.070000000007,112363.32,0.5597337285188526
2016-04-10,66340.63,14,4,2,2016,101,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.986146248341595,-0.16587819893463143,-0.3271603271220951,-0.9449688462364056,-0.8776087166898392,0.4793776594606945,217266.06,121254.49,211314.12,74226.42,100031.42,38653.55,36894.03,139977.81,59648.75,64858.72,156015.27250000002,70017.49756900646,117484.93375,64413.443456633824,85046.71166666667,70537.4424803947,115047.53230769231,72521.63325432813,102809.735,61136.34355659114,163472.22241819825,133392.70050778295,121367.7543811054,118540.52,202242.41,1.4008756185378555
2016-04-17,102267.58,15,4,2,2016,108,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.9590788900341131,-0.28313898122818354,-0.5431052396834317,-0.8396646346181327,-0.6515303615068021,0.75862255966641,66340.63,217266.06,121254.49,211314.12,98725.54,78407.87,19872.22,247048.44,75150.67,44591.2,154043.825,73129.85844995758,120945.81875,60177.324666181885,87500.59499999999,69209.70565613036,115304.9123076923,72328.776331981,102838.23326923077,61118.648918224324,124619.58545091895,118492.24039494077,112902.04291817347,-7885.789999999994,27687.08,0.6875127970456295
2016-04-24,163942.56,16,4,2,2016,115,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.9181214482844364,-0.39629913726891813,-0.7277014757264236,-0.6858939875998223,-0.34134651424503615,0.9399375283564133,102267.58,66340.63,217266.06,121254.49,74226.42,100031.42,8891.17,123794.29,121668.94,56874.69,126782.19,64477.47533351621,123928.2825,58330.84411556119,94366.875,65898.36117115167,116347.87038461538,71920.9633417501,103947.39442307691,60561.68268399205,115678.78327055137,114886.76030717586,111265.97169677392,-109046.54,23859.710000000006,1.275468926604324
2016-05-01,110362.9,17,5,2,2016,122,0.49999999999999994,-0.8660254037844387,0.8854560256532099,-0.4647231720437685,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.8638670987837349,-0.503719798736334,-0.8702939222685674,-0.49253272872205434,0.012901459949419653,0.9999167727021953,163942.56,102267.58,66340.63,217266.06,211314.12,98725.54,15023.650000000001,49893.92,73391.26,72644.68,137454.20750000002,66750.29157818528,131917.175,58963.565949210104,107287.82416666667,62740.3036514519,117973.77884615384,72521.39873483115,106006.39192307694,60749.681803343774,134984.29396233085,125788.04912780413,119370.06221845448,42688.06999999999,63911.14,1.2772760607574074
2016-05-08,97255.14,18,5,2,2016,129,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.7971015927871943,-0.6038452208771035,-0.9626519747161487,-0.2707418984477642,0.3654839958133118,0.9308176238148561,110362.9,163942.56,102267.58,66340.63,121254.49,74226.42,38653.55,36894.03,130997.55,163264.66,110728.41750000001,40306.079009663204,133371.845,58165.88148741879,115232.76166666666,55627.91696067164,119395.76499999998,71972.65680559177,106731.7423076923,60568.44001435287,125135.73637739853,122360.23821051416,117984.3449521248,-106903.16,11637.36,2.247441381805216
2016-05-15,73138.32,19,5,2,2016,136,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,0.6708865180801582,0.7415600311898435,97255.14,110362.9,163942.56,102267.58,217266.06,211314.12,78407.87,19872.22,229314.66999999998,34488.38,118457.045,30800.794420011694,136250.435,55320.92502968569,120116.2275,50642.91834005731,118097.98,72059.25302361383,105462.32846153845,60049.87698542727,113983.49782643911,116781.32749706635,114795.2364941504,30914.509999999995,23028.72,0.21124216349086072
2016-05-22,29572.510000000002,20,5,2,2016,143,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084,0.8896848787211044,0.4565750941247384,73138.32,97255.14,110362.9,163942.56,66340.63,121254.49,100031.42,8891.17,251812.55,54366.7,111174.73,38408.447084436884,118978.46,49835.22350674377,119677.09833333333,51058.59348257324,112091.1973076923,68855.64614602397,106205.59653846153,59389.73749738708,97645.42669586347,107082.88138660688,108386.48010397112,-29129.259999999995,-138175.8,1.5763773189694161
2016-05-29,85415.97,21,5,2,2016,150,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1.2246467991473532e-16,-1.0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363,0.993634586189866,0.11265127219562909,29572.510000000002,73138.32,97255.14,110362.9,102267.58,217266.06,98725.54,15023.650000000001,156394.9,55476.54,77582.2175,35525.94011931193,107518.21250000001,58945.97031485856,113805.5225,57204.54446422069,103543.50346153848,64471.74193061672,105728.78519230768,59911.32720937213,70416.26001751809,89858.35441180496,96261.2539237814,-134370.05,-91681.98000000001,1.0204139666376475
2016-06-05,73863.42,22,6,2,2016,157,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.6666666666666666,0.4444444444444444,0.42667408318992467,-0.9044054548343001,-0.7717727365467836,0.6358984534680745,0.9693168624606878,-0.24581460524014417,85415.97,29572.510000000002,73138.32,97255.14,163942.56,66340.63,74226.42,38653.55,148704.09,148173.78,71345.485,29538.023337398135,91036.95125000001,38901.441816909675,112696.39166666666,57650.796529570696,100813.5446153846,63641.71760243135,106304.54346153846,59561.766912910454,76416.14401051086,88871.1578758483,94592.74870353323,-24946.929999999993,-131850.09,2.670926845834245
2016-06-12,66303.79,23,6,2,2016,164,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.6666666666666666,0.4444444444444444,0.31494162072895193,-0.9491110448902284,-0.5978291414589552,0.801623551065242,0.8198708615029215,-0.5725484874300667,73863.42,85415.97,29572.510000000002,73138.32,110362.9,102267.58,211314.12,78407.87,162877.46,99823.19,65497.55499999999,24601.633423735817,91977.29999999999,38305.54430996598,112666.14166666668,57672.90819244301,97935.0573076923,63079.024230102084,104875.49807692309,59428.818620382044,75395.05440630652,85536.10501454862,91403.62120873331,-23391.72,7522.789999999994,0.6736899740291389
2016-06-19,139034.26,24,6,2,2016,171,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.6666666666666666,0.4444444444444444,0.19864794288017112,-0.9800709131432666,-0.3893781415452015,0.9210779895789526,0.5645884386042949,-0.8253725795023508,66303.79,73863.42,85415.97,29572.510000000002,97255.14,163942.56,121254.49,100031.42,139977.81,39778.46,63788.92249999999,24126.832409562867,87481.82625,39028.868534394904,100581.94750000001,49775.42180272489,94220.68538461538,61934.93144300056,104230.89423076923,59666.00712630892,71758.54864378391,81262.25723353776,87542.10871308553,-6834.530000000013,-35963.79000000001,0.398489168699173
2016-06-26,74918.31999999999,25,6,2,2016,178,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.6666666666666666,0.4444444444444444,0.07947729992362097,-0.9968366760893436,-0.15845177496083632,0.9873667175937016,0.23642378142121298,-0.9716500376053585,139034.26,66303.79,73863.42,85415.97,73138.32,110362.9,217266.06,98725.54,247048.44,85981.70999999999,91154.36,32873.19769057333,84368.28875,32506.3175120821,102063.59500000002,50702.70007463585,94184.395,61907.31817682878,106139.65961538462,59149.089576068574,98668.83318627036,94100.48007052948,95463.97814530731,109461.75,-24908.29999999999,2.1615142969335124
2016-07-03,193885.05,26,7,3,2016,185,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.04084439154329611,-0.9991655196610109,0.08162061540319052,0.9966634713589159,-0.12226061766546593,-0.9924980309139453,74918.31999999999,139034.26,66303.79,73863.42,29572.510000000002,97255.14,66340.63,74226.42,123794.29,171348.38,88529.9475,33887.41698831304,79937.71625,30829.408643810428,90201.28333333333,35745.42119344799,87564.00576923076,53545.15779996635,105926.90211538461,59242.84187372789,89168.62791176223,89837.777832634,92303.10766024377,-10497.650000000009,-35444.58,1.9928468508011532
2016-07-10,46895.85,27,7,3,2016,192,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0.6666666666666666,0.4444444444444444,-0.16057454459499376,-0.9870237158387383,0.31698176735052785,0.9484316312562208,-0.46516249913190355,-0.8852253099642835,193885.05,74918.31999999999,139034.26,66303.79,85415.97,73138.32,102267.58,211314.12,49893.92,91525.42,118535.355,59800.679392273545,92016.455,50948.29497548074,100829.985,45607.46310791017,90259.80423076924,57089.29093393445,106360.29961538462,59810.538885636204,131055.19674705737,112959.39386982656,107931.09879433218,120021.62999999999,96629.90999999999,0.5341481489349328
